,name,lat,lon,date,value,deaths,recovered,category
12112,Sudan,14.5844444,29.4917691,2020-04-03,10,2,2,Sudan
6866,Japan,36.5748441,139.2394179,2020-04-03,2617,63,514,Japan
2652,Chad,15.6134137,19.0156172,2020-04-03,8,0,0,Chad
15208,MS Zaandam,52.4387696,4.8185293,2020-04-03,9,2,0,MS Zaandam
674,Armenia,40.7696272,44.6736646,2020-04-03,736,7,43,Armenia
9618,North Macedonia,41.6171214,21.7168387,2020-04-03,430,12,20,North Macedonia
7468,Latvia,56.8406494,24.7537645,2020-04-03,493,1,1,Latvia
8156,Maldives,4.7064352,73.3287853,2020-04-03,19,0,13,Maldives
10564,Qatar,25.3336984,51.2295295,2020-04-03,1075,3,93,Qatar
5662,Guyana,4.8417097,-58.6416891,2020-04-03,23,4,0,Guyana
1706,Bolivia,-17.0568696,-64.9912286,2020-04-03,132,9,1,Bolivia
11338,Serbia,44.024322850000004,21.07657433209902,2020-04-03,1476,39,0,Serbia
13144,Ukraine,49.4871968,31.2718321,2020-04-03,1072,27,22,Ukraine
6952,Jordan,31.1667049,36.941628,2020-04-03,310,5,58,Jordan
11854,South Africa,-28.8166236,24.991639,2020-04-03,1505,9,95,South Africa
3770,Denmark,55.670249,10.3333283,2020-04-03,3946,139,1287,Denmark
2308,Cambodia,13.5066394,104.869423,2020-04-03,114,0,35,Cambodia
3426,Diamond Princess,53.8953584,27.5554078,2020-04-03,712,11,619,Diamond Princess
5748,Haiti,19.1399952,-72.3570972,2020-04-03,18,0,1,Haiti
8242,Malta,35.8885993,14.4476911,2020-04-03,202,0,2,Malta
4716,Fiji,-18.1239696,179.0122737,2020-04-03,7,0,0,Fiji
2996,Congo (Brazzaville),-0.7264327,15.6419155,2020-04-03,22,2,2,Congo (Brazzaville)
10650,Romania,45.9852129,24.6859225,2020-04-03,3183,133,283,Romania
7554,Lebanon,33.8750629,35.843409,2020-04-03,508,17,50,Lebanon
1276,Barbados,13.1500331,-59.5250305,2020-04-03,51,0,0,Barbados
14778,Guinea-Bissau,12.100035,-14.9000214,2020-04-03,15,0,0,Guinea-Bissau
588,Argentina,-34.9964963,-64.9672817,2020-04-03,1265,39,266,Argentina
11596,Slovakia,48.7411522,19.4528646,2020-04-03,450,1,10,Slovakia
12886,Tunisia,33.8439408,9.400138,2020-04-03,495,18,5,Tunisia
10048,Papua New Guinea,-5.6816069,144.2489081,2020-04-03,1,0,0,Papua New Guinea
6006,Hungary,47.1817585,19.5060937,2020-04-03,623,26,43,Hungary
13918,Zimbabwe,-18.4554963,29.7468414,2020-04-03,9,1,0,Zimbabwe
6350,Iran,32.6475314,54.5643516,2020-04-03,53183,3294,17935,Iran
8844,Montenegro,42.9868853,19.5180992,2020-04-03,174,2,1,Montenegro
6178,India,22.3511148,78.6677428,2020-04-03,2567,72,192,India
1878,Brazil,-10.3333333,-53.2,2020-04-03,9056,359,127,Brazil
12972,Turkey,38.9597594,34.9249653,2020-04-03,20921,425,484,Turkey
5060,Gambia,13.470062,-15.4900464,2020-04-03,4,1,2,Gambia
4028,Ecuador,-1.3397668,-79.3666965,2020-04-03,3368,145,65,Ecuador
1104,Bahrain,26.1551249,50.5344606,2020-04-03,672,4,382,Bahrain
12456,Taiwan*,23.9739374,120.9820179,2020-04-03,348,5,50,Taiwan*
13574,Uzbekistan,41.32373,63.9528098,2020-04-03,227,2,25,Uzbekistan
3856,Djibouti,11.8145966,42.8453061,2020-04-03,49,0,8,Djibouti
15036,Kosovo,42.5869578,20.9021231,2020-04-03,126,1,10,Kosovo
14950,Saint Kitts and Nevis,17.250512,-62.6725973,2020-04-03,9,0,0,Saint Kitts and Nevis
2136,Burkina Faso,12.0753083,-1.6880314,2020-04-03,302,16,50,Burkina Faso
9274,New Zealand,-41.5000831,172.8344077,2020-04-03,868,1,103,New Zealand
846,Austria,47.2000338,13.199959,2020-04-03,11524,168,2022,Austria
5404,Greece,38.9953683,21.9877132,2020-04-03,1613,63,78,Greece
244,Algeria,28.0000272,2.9999825,2020-04-03,1171,105,62,Algeria
10220,Peru,-6.8699697,-75.0458515,2020-04-03,1595,61,537,Peru
1362,Belarus,53.4250605,27.6971358,2020-04-03,351,4,53,Belarus
8672,Monaco,43.7323492,7.4276832,2020-04-03,64,1,3,Monaco
10392,Poland,52.215933,19.134422,2020-04-03,3383,71,56,Poland
8500,Mexico,19.4326296,-99.1331785,2020-04-03,1510,50,633,Mexico
158,Albania,41.000028,19.9999619,2020-04-03,304,17,89,Albania
3340,Croatia,45.5643442,17.0118954,2020-04-03,1079,8,92,Croatia
4544,Eswatini,-26.5624806,31.3991317,2020-04-03,9,0,0,Eswatini
330,Andorra,42.5407167,1.5732033,2020-04-03,439,16,16,Andorra
2050,Bulgaria,42.6073975,25.4856617,2020-04-03,485,14,30,Bulgaria
13058,Uganda,1.5333554,32.2166578,2020-04-03,48,0,0,Uganda
11252,Senegal,14.4750607,-14.4529612,2020-04-03,207,1,66,Senegal
7124,Kenya,1.4419683,38.4313975,2020-04-03,122,4,4,Kenya
5490,Guatemala,15.6356088,-89.8988087,2020-04-03,50,1,12,Guatemala
9704,Norway,64.5731537,11.52803643954819,2020-04-03,5370,59,32,Norway
13746,Vietnam,13.2904027,108.4265113,2020-04-03,237,0,85,Vietnam
6092,Iceland,64.9841821,-18.1059013,2020-04-03,1364,4,309,Iceland
14520,Laos,20.0171109,103.378253,2020-04-03,10,0,0,Laos
10306,Philippines,12.7503486,122.7312101,2020-04-03,3018,136,52,Philippines
12542,Tanzania,-6.5247123,35.7878438,2020-04-03,20,1,3,Tanzania
11510,Singapore,1.357107,103.8194992,2020-04-03,1114,5,282,Singapore
932,Azerbaijan,40.3936294,47.7872508,2020-04-03,443,5,32,Azerbaijan
8586,Moldova,47.2879608,28.5670941,2020-04-03,591,8,26,Moldova
7210,"Korea, South",35.7724185,127.79654346305617,2020-04-03,10062,174,6021,"Korea, South"
11940,Spain,39.3262345,-4.8380649,2020-04-03,119199,11198,30513,Spain
12026,Sri Lanka,7.5554942,80.7137847,2020-04-03,159,4,24,Sri Lanka
7296,Kuwait,29.2733964,47.4979476,2020-04-03,417,0,82,Kuwait
5576,Guinea,10.7226226,-10.7083587,2020-04-03,73,0,2,Guinea
4372,Eritrea,15.9500319,37.9999668,2020-04-03,22,0,0,Eritrea
8414,Mauritius,-20.2759451,57.5703566,2020-04-03,186,7,0,Mauritius
9360,Nicaragua,12.6090157,-85.2936911,2020-04-03,5,1,0,Nicaragua
15638,South Sudan,7.8699431,29.6667897,2020-04-03,0,0,0,South Sudan
11080,San Marino,43.9458623,12.458306,2020-04-03,245,30,21,San Marino
10134,Paraguay,-23.3165935,-58.1693445,2020-04-03,92,3,6,Paraguay
760,Australia,-24.7761086,134.755,2020-04-03,5330,28,649,Australia
7382,Kyrgyzstan,41.5089324,74.724091,2020-04-03,130,1,6,Kyrgyzstan
3254,Cote d'Ivoire,7.9897371,-5.5679458,2020-04-03,218,1,19,Cote d'Ivoire
1018,Bahamas,24.7736546,-78.0000547,2020-04-03,24,1,1,Bahamas
5232,Germany,51.0834196,10.4234469,2020-04-03,91159,1275,24575,Germany
1964,Brunei,4.4137155,114.5653908,2020-04-03,134,1,65,Brunei
6522,Ireland,52.865196,-7.9794599,2020-04-03,4273,120,5,Ireland
8328,Mauritania,20.2540382,-9.2399263,2020-04-03,6,1,2,Mauritania
2824,China,35.000074,104.999927,2020-04-03,82511,3326,76760,China
2222,Cabo Verde,16.0000552,-24.0083947,2020-04-03,6,1,0,Cabo Verde
11166,Saudi Arabia,25.6242618,42.3528328,2020-04-03,2039,25,351,Saudi Arabia
8758,Mongolia,46.8250388,103.8499736,2020-04-03,14,0,2,Mongolia
1620,Bhutan,27.549511,90.5119273,2020-04-03,5,0,2,Bhutan
13660,Venezuela,8.0018709,-66.1109318,2020-04-03,153,7,52,Venezuela
11682,Slovenia,45.8133113,14.4808369,2020-04-03,934,20,70,Slovenia
2738,Chile,-31.7613365,-71.3187697,2020-04-03,3737,22,427,Chile
6436,Iraq,33.0955793,44.1749775,2020-04-03,820,54,226,Iraq
13832,Zambia,-14.5186239,27.5599164,2020-04-03,39,1,2,Zambia
3942,Dominican Republic,19.0974031,-70.3028026,2020-04-03,1488,68,16,Dominican Republic
5318,Ghana,8.0300284,-1.0800271,2020-04-03,205,5,31,Ghana
4630,Ethiopia,10.2116702,38.6521203,2020-04-03,35,0,3,Ethiopia
15122,Burma,17.1750495,95.9999652,2020-04-03,20,1,0,Burma
7038,Kazakhstan,47.2286086,65.2093197,2020-04-03,464,6,29,Kazakhstan
3082,Congo (Kinshasa),-2.9814344,23.8222636,2020-04-03,134,13,3,Congo (Kinshasa)
10478,Portugal,40.0332629,-7.8896263,2020-04-03,9886,246,68,Portugal
14176,Mozambique,-19.302233,34.9144977,2020-04-03,10,0,0,Mozambique
4200,El Salvador,13.8000382,-88.9140683,2020-04-03,46,2,0,El Salvador
14864,Mali,16.3700359,-2.2900239,2020-04-03,39,3,0,Mali
2394,Cameroon,4.6125522,13.1535811,2020-04-03,509,8,17,Cameroon
4114,Egypt,26.2540493,29.2675469,2020-04-03,985,66,216,Egypt
5146,Georgia,32.3293809,-83.1137366,2020-04-03,155,0,28,Georgia
4974,Gabon,-0.8999695,11.6899699,2020-04-03,21,1,1,Gabon
13316,United Kingdom,54.7023545,-3.2765753,2020-04-03,38689,3611,208,United Kingdom
15724,Western Sahara,24.1797324,-13.7667848,2020-04-03,0,0,0,Western Sahara
6780,Jamaica,18.1152958,-77.1598454610168,2020-04-03,47,3,2,Jamaica
502,Antigua and Barbuda,17.2234721,-61.9554608,2020-04-03,15,0,0,Antigua and Barbuda
9876,Pakistan,30.3308401,71.247499,2020-04-03,2686,40,126,Pakistan
14606,Libya,26.8234472,18.1236723,2020-04-03,11,1,0,Libya
7726,Liechtenstein,47.1416307,9.5531527,2020-04-03,75,0,0,Liechtenstein
416,Angola,-11.8775768,17.5691241,2020-04-03,8,2,1,Angola
12198,Suriname,4.1413025,-56.0771187,2020-04-03,10,1,0,Suriname
3512,Cuba,23.0131338,-80.8328748,2020-04-03,269,6,15,Cuba
14004,Dominica,19.0974031,-70.3028026,2020-04-03,12,0,0,Dominica
13402,Uruguay,-32.8755548,-56.0201525,2020-04-03,369,4,68,Uruguay
10908,Saint Lucia,13.8250489,-60.975036,2020-04-03,13,0,1,Saint Lucia
12714,Togo,8.7800265,1.0199765,2020-04-03,40,3,17,Togo
1190,Bangladesh,24.4768783,90.2932426,2020-04-03,61,6,26,Bangladesh
9532,Nigeria,9.6000359,7.9999721,2020-04-03,210,4,25,Nigeria
9188,Netherlands,52.5001698,5.7480821,2020-04-03,15821,1490,260,Netherlands
5920,Honduras,15.2572432,-86.0755145,2020-04-03,222,15,3,Honduras
12284,Sweden,59.6749712,14.5208584,2020-04-03,6131,358,205,Sweden
9446,Niger,17.7356214,9.3238432,2020-04-03,120,5,0,Niger
15380,Burundi,-3.3634357,29.8870575,2020-04-03,3,0,0,Burundi
4802,Finland,63.2467777,25.9209164,2020-04-03,1615,20,300,Finland
9016,Namibia,-23.2335499,17.3231107,2020-04-03,14,0,3,Namibia
15810,Sao Tome and Principe,0.8875498,6.9648718,2020-04-03,0,0,0,Sao Tome and Principe
15552,Malawi,-13.2687204,33.9301963,2020-04-03,3,0,0,Malawi
2480,Canada,61.0666922,-107.9917071,2020-04-03,12437,179,2175,Canada
14692,West Bank and Gaza,31.4331663,34.3779285,2020-04-03,194,1,21,West Bank and Gaza
13230,United Arab Emirates,24.0002488,53.9994829,2020-04-03,1264,9,108,United Arab Emirates
3168,Costa Rica,10.2735633,-84.0739102,2020-04-03,416,2,11,Costa Rica
6608,Israel,31.5313113,34.8667654,2020-04-03,7428,40,403,Israel
7984,Madagascar,-18.9249604,46.4416422,2020-04-03,70,0,0,Madagascar
8070,Malaysia,4.5693754,102.2656823,2020-04-03,3333,53,827,Malaysia
6694,Italy,42.6384261,12.674297,2020-04-03,119827,14681,19758,Italy
6264,Indonesia,-2.4833826,117.8902853,2020-04-03,1986,181,134,Indonesia
1792,Bosnia and Herzegovina,44.3053476,17.5961467,2020-04-03,579,17,27,Bosnia and Herzegovina
11424,Seychelles,-4.6574977,55.4540146,2020-04-03,10,0,0,Seychelles
4888,France,46.603354,1.8883335,2020-04-03,65202,6520,14135,France
3598,Cyprus,34.9823018,33.1451285,2020-04-03,396,11,28,Cyprus
10822,Rwanda,-1.9646631,30.0644358,2020-04-03,89,0,0,Rwanda
15466,Sierra Leone,8.6400349,-11.8400269,2020-04-03,2,0,0,Sierra Leone
2910,Colombia,2.8894434,-73.783892,2020-04-03,1267,25,55,Colombia
72,Afghanistan,33.7680065,66.2385139,2020-04-03,281,6,10,Afghanistan
9790,Oman,21.0000287,57.0036901,2020-04-03,252,1,57,Oman
5834,Holy See,38.9247244,-77.06572732690151,2020-04-03,7,0,0,Holy See
3684,Czechia,49.8167003,15.4749544,2020-04-03,4091,53,72,Czechia
1534,Benin,9.5293472,2.2584408,2020-04-03,16,0,2,Benin
9102,Nepal,28.1083929,84.0917139,2020-04-03,6,0,1,Nepal
1448,Belgium,50.6402809,4.6667145,2020-04-03,16770,1143,2872,Belgium
12800,Trinidad and Tobago,10.8677845,-60.9821067,2020-04-03,98,6,1,Trinidad and Tobago
9962,Panama,8.559559,-81.1308434,2020-04-03,1475,37,10,Panama
4286,Equatorial Guinea,1.613172,10.5170357,2020-04-03,16,0,1,Equatorial Guinea
11768,Somalia,8.3676771,49.083416,2020-04-03,7,0,1,Somalia
8930,Morocco,31.1728205,-7.3362482,2020-04-03,791,48,57,Morocco
7812,Lithuania,55.3500003,23.7499997,2020-04-03,696,9,7,Lithuania
15896,Yemen,16.3471243,47.8915271,2020-04-03,0,0,0,Yemen
14348,Timor-Leste,-8.5151979,125.8375756,2020-04-03,1,0,0,Timor-Leste
10994,Saint Vincent and the Grenadines,12.90447,-61.2765569,2020-04-03,3,0,1,Saint Vincent and the Grenadines
2566,Central African Republic,7.0323598,19.9981227,2020-04-03,8,0,0,Central African Republic
14090,Grenada,12.1360374,-61.6904045,2020-04-03,12,0,0,Grenada
4458,Estonia,58.7523778,25.3319078,2020-04-03,961,12,48,Estonia
7898,Luxembourg,49.8158683,6.1296751,2020-04-03,2612,31,500,Luxembourg
7640,Liberia,5.7499721,-9.3658524,2020-04-03,7,0,0,Liberia
12370,Switzerland,46.7985624,8.2319736,2020-04-03,19606,591,4846,Switzerland
3599,Cyprus,34.9823018,33.1451285,2020-04-04,426,11,33,Cyprus
15467,Sierra Leone,8.6400349,-11.8400269,2020-04-04,4,0,0,Sierra Leone
3083,Congo (Kinshasa),-2.9814344,23.8222636,2020-04-04,154,18,3,Congo (Kinshasa)
7899,Luxembourg,49.8158683,6.1296751,2020-04-04,2729,31,500,Luxembourg
9275,New Zealand,-41.5000831,172.8344077,2020-04-04,950,1,127,New Zealand
7039,Kazakhstan,47.2286086,65.2093197,2020-04-04,531,5,36,Kazakhstan
13833,Zambia,-14.5186239,27.5599164,2020-04-04,39,1,2,Zambia
5319,Ghana,8.0300284,-1.0800271,2020-04-04,205,5,31,Ghana
15123,Burma,17.1750495,95.9999652,2020-04-04,21,1,0,Burma
4889,France,46.603354,1.8883335,2020-04-04,69500,7574,15572,France
14177,Mozambique,-19.302233,34.9144977,2020-04-04,10,0,1,Mozambique
4631,Ethiopia,10.2116702,38.6521203,2020-04-04,38,0,4,Ethiopia
3943,Dominican Republic,19.0974031,-70.3028026,2020-04-04,1488,68,16,Dominican Republic
11941,Spain,39.3262345,-4.8380649,2020-04-04,126168,11947,34219,Spain
13747,Vietnam,13.2904027,108.4265113,2020-04-04,240,0,90,Vietnam
5921,Honduras,15.2572432,-86.0755145,2020-04-04,264,15,3,Honduras
12801,Trinidad and Tobago,10.8677845,-60.9821067,2020-04-04,103,6,1,Trinidad and Tobago
13059,Uganda,1.5333554,32.2166578,2020-04-04,48,0,0,Uganda
12457,Taiwan*,23.9739374,120.9820179,2020-04-04,355,5,50,Taiwan*
10135,Paraguay,-23.3165935,-58.1693445,2020-04-04,96,3,12,Paraguay
11253,Senegal,14.4750607,-14.4529612,2020-04-04,219,2,72,Senegal
9103,Nepal,28.1083929,84.0917139,2020-04-04,9,0,1,Nepal
4373,Eritrea,15.9500319,37.9999668,2020-04-04,29,0,0,Eritrea
9361,Nicaragua,12.6090157,-85.2936911,2020-04-04,5,1,0,Nicaragua
14693,West Bank and Gaza,31.4331663,34.3779285,2020-04-04,217,1,21,West Bank and Gaza
7125,Kenya,1.4419683,38.4313975,2020-04-04,126,4,4,Kenya
8415,Mauritius,-20.2759451,57.5703566,2020-04-04,196,7,7,Mauritius
3169,Costa Rica,10.2735633,-84.0739102,2020-04-04,435,2,13,Costa Rica
761,Australia,-24.7761086,134.755,2020-04-04,5550,30,701,Australia
4201,El Salvador,13.8000382,-88.9140683,2020-04-04,56,3,2,El Salvador
8759,Mongolia,46.8250388,103.8499736,2020-04-04,14,0,2,Mongolia
2223,Cabo Verde,16.0000552,-24.0083947,2020-04-04,7,1,0,Cabo Verde
2567,Central African Republic,7.0323598,19.9981227,2020-04-04,8,0,0,Central African Republic
5491,Guatemala,15.6356088,-89.8988087,2020-04-04,61,2,15,Guatemala
6609,Israel,31.5313113,34.8667654,2020-04-04,7851,44,427,Israel
11167,Saudi Arabia,25.6242618,42.3528328,2020-04-04,2179,29,420,Saudi Arabia
3255,Cote d'Ivoire,7.9897371,-5.5679458,2020-04-04,245,1,25,Cote d'Ivoire
7985,Madagascar,-18.9249604,46.4416422,2020-04-04,70,0,0,Madagascar
9705,Norway,64.5731537,11.52803643954819,2020-04-04,5550,62,32,Norway
6265,Indonesia,-2.4833826,117.8902853,2020-04-04,2092,191,150,Indonesia
1793,Bosnia and Herzegovina,44.3053476,17.5961467,2020-04-04,624,21,30,Bosnia and Herzegovina
10479,Portugal,40.0332629,-7.8896263,2020-04-04,10524,266,75,Portugal
2739,Chile,-31.7613365,-71.3187697,2020-04-04,4161,27,528,Chile
2911,Colombia,2.8894434,-73.783892,2020-04-04,1406,32,85,Colombia
3513,Cuba,23.0131338,-80.8328748,2020-04-04,288,6,15,Cuba
9533,Nigeria,9.6000359,7.9999721,2020-04-04,214,4,25,Nigeria
3341,Croatia,45.5643442,17.0118954,2020-04-04,1126,12,119,Croatia
2051,Bulgaria,42.6073975,25.4856617,2020-04-04,503,17,34,Bulgaria
11769,Somalia,8.3676771,49.083416,2020-04-04,7,0,1,Somalia
7813,Lithuania,55.3500003,23.7499997,2020-04-04,771,11,7,Lithuania
5405,Greece,38.9953683,21.9877132,2020-04-04,1673,68,78,Greece
10909,Saint Lucia,13.8250489,-60.975036,2020-04-04,14,0,1,Saint Lucia
3857,Djibouti,11.8145966,42.8453061,2020-04-04,50,0,8,Djibouti
1191,Bangladesh,24.4768783,90.2932426,2020-04-04,70,8,30,Bangladesh
847,Austria,47.2000338,13.199959,2020-04-04,11781,186,2507,Austria
10221,Peru,-6.8699697,-75.0458515,2020-04-04,1746,73,914,Peru
10995,Saint Vincent and the Grenadines,12.90447,-61.2765569,2020-04-04,7,0,1,Saint Vincent and the Grenadines
6437,Iraq,33.0955793,44.1749775,2020-04-04,878,56,259,Iraq
4287,Equatorial Guinea,1.613172,10.5170357,2020-04-04,16,0,1,Equatorial Guinea
2137,Burkina Faso,12.0753083,-1.6880314,2020-04-04,318,16,66,Burkina Faso
15037,Kosovo,42.5869578,20.9021231,2020-04-04,135,1,16,Kosovo
12285,Sweden,59.6749712,14.5208584,2020-04-04,6443,373,205,Sweden
12543,Tanzania,-6.5247123,35.7878438,2020-04-04,20,1,3,Tanzania
14951,Saint Kitts and Nevis,17.250512,-62.6725973,2020-04-04,9,0,0,Saint Kitts and Nevis
6093,Iceland,64.9841821,-18.1059013,2020-04-04,1417,4,396,Iceland
8673,Monaco,43.7323492,7.4276832,2020-04-04,66,1,3,Monaco
14521,Laos,20.0171109,103.378253,2020-04-04,10,0,0,Laos
10393,Poland,52.215933,19.134422,2020-04-04,3627,79,116,Poland
4115,Egypt,26.2540493,29.2675469,2020-04-04,1070,71,241,Egypt
10307,Philippines,12.7503486,122.7312101,2020-04-04,3094,144,57,Philippines
6695,Italy,42.6384261,12.674297,2020-04-04,124632,15362,20996,Italy
4803,Finland,63.2467777,25.9209164,2020-04-04,1882,25,300,Finland
14091,Grenada,12.1360374,-61.6904045,2020-04-04,12,0,0,Grenada
13661,Venezuela,8.0018709,-66.1109318,2020-04-04,155,7,52,Venezuela
5577,Guinea,10.7226226,-10.7083587,2020-04-04,111,0,5,Guinea
1621,Bhutan,27.549511,90.5119273,2020-04-04,5,0,2,Bhutan
13317,United Kingdom,54.7023545,-3.2765753,2020-04-04,42477,4320,215,United Kingdom
7297,Kuwait,29.2733964,47.4979476,2020-04-04,479,1,93,Kuwait
14349,Timor-Leste,-8.5151979,125.8375756,2020-04-04,1,0,0,Timor-Leste
11683,Slovenia,45.8133113,14.4808369,2020-04-04,977,22,79,Slovenia
933,Azerbaijan,40.3936294,47.7872508,2020-04-04,521,5,32,Azerbaijan
9877,Pakistan,30.3308401,71.247499,2020-04-04,2818,41,131,Pakistan
8587,Moldova,47.2879608,28.5670941,2020-04-04,752,12,29,Moldova
11511,Singapore,1.357107,103.8194992,2020-04-04,1189,6,297,Singapore
159,Albania,41.000028,19.9999619,2020-04-04,333,20,99,Albania
4545,Eswatini,-26.5624806,31.3991317,2020-04-04,9,0,0,Eswatini
14607,Libya,26.8234472,18.1236723,2020-04-04,18,1,0,Libya
417,Angola,-11.8775768,17.5691241,2020-04-04,10,2,2,Angola
8501,Mexico,19.4326296,-99.1331785,2020-04-04,1688,60,633,Mexico
7211,"Korea, South",35.7724185,127.79654346305617,2020-04-04,10156,177,6325,"Korea, South"
331,Andorra,42.5407167,1.5732033,2020-04-04,466,17,21,Andorra
12027,Sri Lanka,7.5554942,80.7137847,2020-04-04,166,5,27,Sri Lanka
1363,Belarus,53.4250605,27.6971358,2020-04-04,440,5,53,Belarus
7727,Liechtenstein,47.1416307,9.5531527,2020-04-04,77,1,0,Liechtenstein
7383,Kyrgyzstan,41.5089324,74.724091,2020-04-04,144,1,9,Kyrgyzstan
12973,Turkey,38.9597594,34.9249653,2020-04-04,23934,501,786,Turkey
9189,Netherlands,52.5001698,5.7480821,2020-04-04,16727,1656,262,Netherlands
7555,Lebanon,33.8750629,35.843409,2020-04-04,520,17,54,Lebanon
10049,Papua New Guinea,-5.6816069,144.2489081,2020-04-04,1,0,0,Papua New Guinea
3427,Diamond Princess,53.8953584,27.5554078,2020-04-04,712,11,619,Diamond Princess
4029,Ecuador,-1.3397668,-79.3666965,2020-04-04,3465,172,100,Ecuador
10651,Romania,45.9852129,24.6859225,2020-04-04,3613,146,329,Romania
6351,Iran,32.6475314,54.5643516,2020-04-04,55743,3452,19736,Iran
13403,Uruguay,-32.8755548,-56.0201525,2020-04-04,400,5,93,Uruguay
8243,Malta,35.8885993,14.4476911,2020-04-04,213,0,2,Malta
4717,Fiji,-18.1239696,179.0122737,2020-04-04,12,0,0,Fiji
9447,Niger,17.7356214,9.3238432,2020-04-04,144,8,0,Niger
15381,Burundi,-3.3634357,29.8870575,2020-04-04,3,0,0,Burundi
14005,Dominica,19.0974031,-70.3028026,2020-04-04,14,0,0,Dominica
5147,Georgia,32.3293809,-83.1137366,2020-04-04,162,1,36,Georgia
6781,Jamaica,18.1152958,-77.1598454610168,2020-04-04,53,3,7,Jamaica
8845,Montenegro,42.9868853,19.5180992,2020-04-04,201,2,1,Montenegro
503,Antigua and Barbuda,17.2234721,-61.9554608,2020-04-04,15,0,0,Antigua and Barbuda
13919,Zimbabwe,-18.4554963,29.7468414,2020-04-04,9,1,0,Zimbabwe
15725,Western Sahara,24.1797324,-13.7667848,2020-04-04,0,0,0,Western Sahara
2309,Cambodia,13.5066394,104.869423,2020-04-04,114,0,50,Cambodia
4975,Gabon,-0.8999695,11.6899699,2020-04-04,21,1,1,Gabon
245,Algeria,28.0000272,2.9999825,2020-04-04,1251,130,90,Algeria
11855,South Africa,-28.8166236,24.991639,2020-04-04,1585,9,95,South Africa
7469,Latvia,56.8406494,24.7537645,2020-04-04,509,1,1,Latvia
14263,Syria,34.6401861,39.0494106,2020-04-04,16,2,2,Syria
15553,Malawi,-13.2687204,33.9301963,2020-04-04,4,0,0,Malawi
13489,US,39.7837304,-100.4458825,2020-04-04,308853,8407,14652,US
12371,Switzerland,46.7985624,8.2319736,2020-04-04,20505,666,6415,Switzerland
15295,Botswana,-23.1681782,24.5928742,2020-04-04,4,1,0,Botswana
1707,Bolivia,-17.0568696,-64.9912286,2020-04-04,139,10,1,Bolivia
2395,Cameroon,4.6125522,13.1535811,2020-04-04,555,9,17,Cameroon
3685,Czechia,49.8167003,15.4749544,2020-04-04,4472,59,78,Czechia
15811,Sao Tome and Principe,0.8875498,6.9648718,2020-04-04,0,0,0,Sao Tome and Principe
11081,San Marino,43.9458623,12.458306,2020-04-04,259,32,27,San Marino
6867,Japan,36.5748441,139.2394179,2020-04-04,3139,77,514,Japan
12629,Thailand,14.8971921,100.83273,2020-04-04,2067,20,674,Thailand
8931,Morocco,31.1728205,-7.3362482,2020-04-04,919,59,66,Morocco
8157,Maldives,4.7064352,73.3287853,2020-04-04,19,0,13,Maldives
10737,Russia,64.6863136,97.7453061,2020-04-04,4731,43,333,Russia
2653,Chad,15.6134137,19.0156172,2020-04-04,9,0,0,Chad
1105,Bahrain,26.1551249,50.5344606,2020-04-04,688,4,423,Bahrain
5061,Gambia,13.470062,-15.4900464,2020-04-04,4,1,2,Gambia
1879,Brazil,-10.3333333,-53.2,2020-04-04,10360,445,127,Brazil
6179,India,22.3511148,78.6677428,2020-04-04,3082,86,229,India
12715,Togo,8.7800265,1.0199765,2020-04-04,41,3,17,Togo
7641,Liberia,5.7499721,-9.3658524,2020-04-04,10,1,3,Liberia
9963,Panama,8.559559,-81.1308434,2020-04-04,1673,41,13,Panama
11597,Slovakia,48.7411522,19.4528646,2020-04-04,471,1,10,Slovakia
1449,Belgium,50.6402809,4.6667145,2020-04-04,18431,1283,3247,Belgium
589,Argentina,-34.9964963,-64.9672817,2020-04-04,1451,43,279,Argentina
14779,Guinea-Bissau,12.100035,-14.9000214,2020-04-04,18,0,0,Guinea-Bissau
15897,Yemen,16.3471243,47.8915271,2020-04-04,0,0,0,Yemen
1277,Barbados,13.1500331,-59.5250305,2020-04-04,52,0,0,Barbados
2997,Congo (Brazzaville),-0.7264327,15.6419155,2020-04-04,22,2,2,Congo (Brazzaville)
4459,Estonia,58.7523778,25.3319078,2020-04-04,1039,13,59,Estonia
5749,Haiti,19.1399952,-72.3570972,2020-04-04,20,0,1,Haiti
12199,Suriname,4.1413025,-56.0771187,2020-04-04,10,1,0,Suriname
6007,Hungary,47.1817585,19.5060937,2020-04-04,678,32,58,Hungary
12887,Tunisia,33.8439408,9.400138,2020-04-04,553,18,5,Tunisia
15209,MS Zaandam,52.4387696,4.8185293,2020-04-04,9,2,0,MS Zaandam
6523,Ireland,52.865196,-7.9794599,2020-04-04,4604,137,25,Ireland
15639,South Sudan,7.8699431,29.6667897,2020-04-04,0,0,0,South Sudan
1019,Bahamas,24.7736546,-78.0000547,2020-04-04,28,4,0,Bahamas
8329,Mauritania,20.2540382,-9.2399263,2020-04-04,6,1,2,Mauritania
13231,United Arab Emirates,24.0002488,53.9994829,2020-04-04,1505,10,125,United Arab Emirates
5663,Guyana,4.8417097,-58.6416891,2020-04-04,23,4,0,Guyana
10565,Qatar,25.3336984,51.2295295,2020-04-04,1325,3,109,Qatar
73,Afghanistan,33.7680065,66.2385139,2020-04-04,299,7,10,Afghanistan
5835,Holy See,38.9247244,-77.06572732690151,2020-04-04,7,0,0,Holy See
